상호명	위도	경도	업종소분류	행정동	주소
로스트럼Y학원	37.199591477102	127.056196053378	입시·교과학원	동탄3동	경기도 화성시 10용사로 349-5
동탄에이블수학학원	37.2001715905479	127.114093827049	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-16
아지트미술교습소	37.1665506232257	127.107276559848	미술학원	동탄7동	경기도 화성시 동탄순환대로 127-9
온영어교습소	37.1758001283301	127.101985962375	입시·교과학원	동탄7동	경기도 화성시 동탄산척로1길 35
바로영어학원	37.1673976356699	127.107255238632	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-19
중동탄새싹바둑교습소	37.1830137402247	127.124822768895	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로20길 118
수학영재로창의수학교습소	37.209443181966	127.067311096131	입시·교과학원	동탄1동	경기도 화성시 동탄시범한빛길 31
베리타스영어학원	37.2069682260789	127.11124272724	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 696
나우국어학원	37.1990191644781	127.113134661046	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 134
동탄반송스즈키바이올린학원	37.1933466377785	127.073637908229	음악학원	동탄2동	경기도 화성시 동탄솔빛로 52
에스앤영어학원	37.1711532627029	127.118576608735	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 263
하이브로우실용음악학원	37.2066556791621	127.072817224663	음악학원	동탄1동	경기도 화성시 동탄반석로 204
포인트학원	37.1934462617063	127.072815800395	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 47
옥재미영어교습소	37.2070339676268	127.073065420224	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 208
온스터디교육	37.2147152698181	127.103491665029	입시·교과학원	동탄5동	경기도 화성시 동탄대로 706
영어종결자학원	37.2004663181368	127.071403263949	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 130
이젠수학교습소	37.2115149400512	127.050515684544	입시·교과학원	동탄3동	경기도 화성시 병점2로 140
메르센수학학원	37.2000457793088	127.11374445204	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-14
한국체대가온태권도장	37.1711532627029	127.118576608735	태권도/무술학원	동탄7동	경기도 화성시 동탄순환대로 263
청아학원	37.1927522363665	127.073164286102	입시·교과학원	동탄2동	경기도 화성시 동탄중앙로 68
최명실영어학원	37.2001715905479	127.114093827049	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-16
루아트미술학원	37.2073669793915	127.073674059106	미술학원	동탄1동	경기도 화성시 동탄원천로 163
나루점해법수학교습소	37.1919192054018	127.079470678039	입시·교과학원	동탄2동	경기도 화성시 동탄나루로 55
앨투비영어학원	37.2065273868067	127.110521119089	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 693
이음	37.2110233750325	127.089472108373	입시·교과학원	동탄5동	경기도 화성시 동탄첨단산업1로 27
러블리걸미술교습소	37.1705911945889	127.112844553486	미술학원	동탄7동	경기도 화성시 동탄대로8길 58
와이즈엠수학학원	37.1998169210371	127.055813243683	입시·교과학원	동탄3동	경기도 화성시 10용사로 343-10
팩토수학교습소	37.1995892299383	127.100474791204	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 19
지식정원영어수학학원	37.1820235163827	127.123931490787	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 414
온앤오프영어연구소	37.168739409804	127.108135368505	기타 교육지원 서비스업	동탄7동	경기도 화성시 동탄대로6길 13
에이치에스애슬레틱아카데미	37.1671732989163	127.095646713077	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로3길 28-10
동탄제일국어교습소	37.1677580475961	127.10726700722	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-23
라바레	37.2022224289921	127.097932531927	요가/필라테스 학원	동탄6동	경기도 화성시 동탄대로 537
릴라잉글리쉬	37.20608862955	127.071814098854	그 외 기타 교육기관	동탄1동	경기도 화성시 동탄반석로 193
이서연국어학원	37.1665506232257	127.107276559848	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-9
샘수학교습소	37.1975372307271	127.072504346238	입시·교과학원	동탄2동	경기도 화성시 동탄반석로 94
펜타에듀	37.2001715905479	127.114093827049	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-16
조이잉글리쉬어학원	37.1877784355751	127.086516497362	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-5
미래엔영어교습소	37.1662327350362	127.127970213085	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로10길 88
아인수학학원	37.1931851361799	127.072522710653	입시·교과학원	동탄2동	경기도 화성시 동탄중앙로 76
더건강해짐운동재활센터	37.1933903416549	127.1000611062	요가/필라테스 학원	동탄4동	경기도 화성시 동탄대로 446
필라테스이즈굿	37.1992923804656	127.088557145717	요가/필라테스 학원	동탄6동	경기도 화성시 동탄감배산로 143
엠케이수학교습소	37.2067265175484	127.109552615465	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로27길 5-8
소린요가	37.1700507449686	127.121761352586	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로14길 26
동탄i유소년축구클럽	37.1832947286127	127.123235350719	요가/필라테스 학원	동탄9동	경기도 화성시 동탄순환대로 406
이은주의엘수학교습소	37.190589690775	127.098120234819	입시·교과학원	동탄6동	경기도 화성시 동탄역로 54
에제르영어	37.2085524627027	127.112946115698	입시·교과학원	동탄5동	경기도 화성시 지산1길 22-12
에이치에스피수학2학원	37.20687003745	127.110251257141	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 697
새라잉글리시영어교습소	37.1963897722022	127.090175701054	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로 393-20
퍼니코어스튜디오	37.1758001283301	127.101985962375	요가/필라테스 학원	동탄7동	경기도 화성시 동탄산척로1길 35
고고수학학원	37.1826991053668	127.124124039646	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 411
올바른수학교습소	37.1953702598713	127.091897782715	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로 393-15
플레이팩토산척점수학교습소	37.1670614742141	127.128185534334	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로12길 85
점퍼즈줄넘기클럽	37.1758001283301	127.101985962375	요가/필라테스 학원	동탄7동	경기도 화성시 동탄산척로1길 35
인재중심	37.2015010629361	127.10885794255	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 189
연세피아노성악학원	37.1878602010776	127.085593086473	음악학원	동탄6동	경기도 화성시 동탄기흥로353번길 100
개념광장학원	37.2003333883345	127.114499578025	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-20
윤라아트미술교습소	37.170572732987	127.113306172804	미술학원	동탄7동	경기도 화성시 동탄대로8길 60
입시미술의명문목우미술학원	37.1696038313756	127.118191363643	미술학원	동탄7동	경기도 화성시 동탄순환대로 245
인투어학원	37.1687383147183	127.109328863938	외국어학원	동탄7동	경기도 화성시 동탄대로6길 23
더바른수학중등관학원	37.1939679417971	127.074314300854	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 62
사랑에빠진피아노학원	37.1645061098734	127.095722163543	음악학원	동탄8동	경기도 화성시 동탄순환대로 20
프로차일드어학원	37.2016185843642	127.07317284297	입시·교과학원	동탄1동	경기도 화성시 메타폴리스로 54
책나무동탄서연독서논술학원	37.1617893635397	127.111266554097	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 47
올인원트레이닝아카데미	37.2067994453347	127.098321457956	입시·교과학원	동탄5동	경기도 화성시 동탄대로 595
교짱닷컴	37.1982867913599	127.052173910825	레크리에이션 교육기관	동탄3동	경기도 화성시 남여울1길 5-17
완수학학원	37.2000067072824	127.0715267356	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 124
씨엠댄스아카데미학원	37.1702704094576	127.118395075153	기타 예술/스포츠 교육기관	동탄7동	경기도 화성시 동탄순환대로 253
맹수수학학원	37.1933466377785	127.073637908229	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 52
미래엔수학세정초점수학교습소	37.1662327350362	127.127970213085	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로10길 88
동탄2라이즈어학원	37.1702704094576	127.118395075153	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 253
에듀픽청운학원	37.1936353440033	127.073041244066	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 51
스마트해법수학동탄다원점학원	37.2096788499338	127.10297783962	입시·교과학원	동탄5동	경기도 화성시 동탄영천로 81-5
진실용음악학원	37.1689272742604	127.118955951416	음악학원	동탄7동	경기도 화성시 동탄순환대로12길 4
점핑클럽줄넘기	37.1794422111601	127.119332788824	요가/필라테스 학원	동탄7동	경기도 화성시 동탄신리천로1길 73
와이제이영어수학2학원	37.2095284044007	127.059605592459	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 143
셀라음악학원	37.1681987972714	127.108112079581	음악학원	동탄7동	경기도 화성시 동탄대로6길 20
동탄강한학원	37.2000067072824	127.0715267356	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 124
업턴독학재수학원	37.2014844107036	127.07156192273	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 36
잉글리시아이동탄이산점영어교습소	37.1877784355751	127.086516497362	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-5
오른어학원	37.1990191644781	127.113134661046	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 134
레이크원305	37.1735329278968	127.097884232182	교육컨설팅업	동탄7동	경기도 화성시 동탄대로9가길 23
드럼의정석드럼교습소	37.1687823003372	127.119755142362	기타 예술/스포츠 교육기관	동탄7동	경기도 화성시 동탄순환대로12길 12
하이엔드고밀도	37.1942926303653	127.073819038187	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 61
패스체대입시	37.200096518977	127.072011175118	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 8
서연숲해법영어교습소	37.1612293470496	127.112706794585	입시·교과학원	동탄8동	경기도 화성시 동탄대로4가길 5
하이에프씨유소년축구교실	37.1594904321324	127.102650788622	요가/필라테스 학원	동탄8동	경기도 화성시 동탄대로47번길 11
배구학원프로발리볼센터	37.1933903416549	127.1000611062	입시·교과학원	동탄4동	경기도 화성시 동탄대로 446
와이낫영어학원	37.2060882385501	127.072456200919	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 196
너희가별이다고등영어전문학원	37.1821506727556	127.122963218604	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 406
나예소클래스나무공방수원	37.2060882385501	127.072456200919	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄반석로 196
엠피엠수학학원	37.2102288635805	127.112475460459	입시·교과학원	동탄5동	경기도 화성시 동탄대로24길 117
지율국어전문학원	37.2000067072824	127.0715267356	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 124
동탄이화음악학원	37.2000457793088	127.11374445204	음악학원	동탄4동	경기도 화성시 동탄대로시범길 148-14
에듀코치개별지도동탄역학원	37.1971946965596	127.09776834622	입시·교과학원	동탄6동	경기도 화성시 동탄대로19길 10
업턴영어학원	37.20738297282	127.110961707415	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 702
헬씨바레	37.211760370641	127.102868010383	요가/필라테스 학원	동탄5동	경기도 화성시 동탄영천로 101
이상을논하다논술교습소	37.1990191644781	127.113134661046	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 134
메종꾸꾸	37.20687003745	127.110251257141	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 동탄순환대로 697
예다움태권도	37.2015010629361	127.10885794255	태권도/무술학원	동탄4동	경기도 화성시 동탄대로시범길 189
오뉴브플라잉필라테스	37.1696038313756	127.118191363643	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로 245
점퍼즈줄넘기클럽	37.1877784355751	127.086516497362	태권도/무술학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-5
강남영어학원	37.1665506232257	127.107276559848	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-9
꼼마무브무용학원	37.2067878574416	127.111411438328	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 692
아레테축구아카데미	37.2014932302699	127.071877330676	요가/필라테스 학원	동탄1동	경기도 화성시 동탄중심상가1길 34
꼬메스교육문화협동조합	37.2045112000909	127.072781370213	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄지성로 11
동탄목동영렘브란트미술교습소	37.1832947286127	127.123235350719	미술학원	동탄9동	경기도 화성시 동탄순환대로 406
라르미술교습소	37.2085459677764	127.110276225902	미술학원	동탄5동	경기도 화성시 동탄순환대로28길 17
벨빌미술교습소	37.1617893635397	127.111266554097	미술학원	동탄8동	경기도 화성시 동탄대로4길 47
영재들의미술상자동탄반도유보라1교육원	37.2017037005287	127.113758204068	미술학원	동탄4동	경기도 화성시 동탄대로시범길 168
경기화성반송종이문화교육원	37.2138425331112	127.063270471348	입시·교과학원	동탄3동	경기도 화성시 동탄하나3길 3-6
글로브웨이	37.2073725494192	127.112459956108	기타 교육지원 서비스업	동탄5동	경기도 화성시 지산1길 12-2
다오름수학학원	37.1996101698556	127.071650265372	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 120
그림집미술교습소	37.1730600758193	127.102961903706	미술학원	동탄7동	경기도 화성시 동탄대로9길 19
별하과학학원	37.1707315292232	127.107271210076	입시·교과학원	동탄7동	경기도 화성시 동탄대로 182
그래그래움직임학원	37.1826991053668	127.124124039646	기타 예술/스포츠 교육기관	동탄9동	경기도 화성시 동탄신리천로 411
에픽학원	37.2102288635805	127.112475460459	입시·교과학원	동탄5동	경기도 화성시 동탄대로24길 117
에스제이에듀	37.2154809122263	127.092924875198	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄첨단산업1로 63-12
최기홍	37.1870499958119	127.070816262545	입시·교과학원	동탄2동	경기도 화성시 금반1길 15-17
책나무동탄호수공원독서논술학원	37.1673976356699	127.107255238632	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-19
입시·교과학원	37.209751502223	127.063762737506	입시·교과학원	동탄1동	경기도 화성시 동탄반송길 15-1
동탄장지필아트미술교습소	37.1617893635397	127.111266554097	미술학원	동탄8동	경기도 화성시 동탄대로4길 47
로저스영어수학학원	37.2097080652699	127.060687221178	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 136
동탄디와이비최선어학원	37.1817543147454	127.122861224091	입시·교과학원	동탄9동	경기도 화성시 왕배산길 7
오르다말언어센터	37.1828258647184	127.123538649343	그 외 기타 교육기관	동탄9동	경기도 화성시 동탄신리천로 407
태그영어교습소	37.2001715905479	127.114093827049	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-16
피리어드재수종합학원	37.2080154233498	127.109115134348	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 715
감성실용음악학원	37.2066007210278	127.074259095838	음악학원	동탄1동	경기도 화성시 동탄중심상가2길 26-15
알렉스짐	37.1933903416549	127.1000611062	레크리에이션 교육기관	동탄4동	경기도 화성시 동탄대로 446
레벨업수학교습소	37.190589690775	127.098120234819	입시·교과학원	동탄6동	경기도 화성시 동탄역로 54
온필라테스	37.1677580475961	127.10726700722	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로 127-23
어린이현대미술교육연구소빅피쉬아트동탄2원미술학원	37.199919977816	127.11338381417	미술학원	동탄4동	경기도 화성시 동탄대로시범길 142
작은철학자아카데미독서토론글쓰기논술교습소	37.1912119828344	127.072273043165	입시·교과학원	동탄2동	경기도 화성시 동탄중앙로 51-1
더소뇨음악학원	37.1942926303653	127.073819038187	음악학원	동탄2동	경기도 화성시 동탄솔빛로 61
한스필라테스	37.2110233750325	127.089472108373	요가/필라테스 학원	동탄5동	경기도 화성시 동탄첨단산업1로 27
이제이영어교습소	37.1696038313756	127.118191363643	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 245
스카이위드학원	37.1758001283301	127.101985962375	입시·교과학원	동탄7동	경기도 화성시 동탄산척로1길 35
루미에듀	37.212080606409	127.097100333216	교육컨설팅업	동탄5동	경기도 화성시 동탄대로23길 101
뉴포스텍수학학원	37.2014112473267	127.108542414378	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 193
나루씨앤씨미술학원	37.1944180776301	127.074934219176	미술학원	동탄2동	경기도 화성시 동탄솔빛로 68
아이티씨영어동탄학원	37.187769219118	127.086798042657	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-7
우호파이낸셜	37.2059799606726	127.07270392606	그 외 기타 교육기관	동탄1동	경기도 화성시 동탄중심상가2길 5
미래엔영어이지더원학원	37.2125927512495	127.058042039646	입시·교과학원	동탄3동	경기도 화성시 동탄원천로 315-33
브레인기타&보컬학원	37.2014844107036	127.07156192273	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 36
홍익뷰동탄호수미술학원	37.1670011611248	127.1072659375	미술학원	동탄7동	경기도 화성시 동탄순환대로 127-17
바디코치PT필라테스동탄	37.2098962175928	127.062737696806	요가/필라테스 학원	동탄1동	경기도 화성시 동탄반송1길 26-10
라온수학학원	37.2072184802438	127.065720737798	입시·교과학원	동탄1동	경기도 화성시 동탄지성로 84
책나무동탄목동독서논술학원	37.1830137402247	127.124822768895	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로20길 118
궁극의수학학원	37.1689272742604	127.118955951416	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로12길 4
미래엔영어청림점	37.1742946459943	127.112726198441	입시·교과학원	동탄7동	경기도 화성시 동탄산척로2나길 16-4
라임어학원	37.206500297723	127.06074097759	외국어학원	동탄1동	경기도 화성시 동탄공원로2길 7
제이씨에이영수다은학원	37.1996101698556	127.071650265372	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 120
동탄탑클래스종합학원	37.2004771637232	127.114905303415	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-22
레드플랙어학원	37.2100058359062	127.059853809826	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 144
삼성영어셀레나동탄여울공원점학원	37.1974801470596	127.090041833871	외국어학원	동탄6동	경기도 화성시 동탄감배산로 124-6
이산국어학원	37.2000067072824	127.0715267356	음악학원	동탄1동	경기도 화성시 동탄반석로 124
심선생피아노교실	37.2093351071573	127.067220876632	음악학원	동탄1동	경기도 화성시 동탄시범한빛길 29
국가대표목동태권도센터	37.1821411469784	127.12345870446	태권도/무술학원	동탄9동	경기도 화성시 동탄신리천로 408
로고스학원	37.199591477102	127.056196053378	입시·교과학원	동탄3동	경기도 화성시 10용사로 349-5
샵피아노음악교습소	37.187729186857	127.122003711471	음악학원	동탄9동	경기도 화성시 동탄순환대로19길 21
팀스영어목동관학원	37.1828258647184	127.123538649343	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 407
히터스스포츠파크	37.177972593201	127.076888609254	요가/필라테스 학원	동탄6동	경기도 화성시 금곡로 211-89
샬롯영어교습소	37.1697289639897	127.119204918159	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로14길 77
잇츠필라테스	37.2096788499338	127.10297783962	요가/필라테스 학원	동탄5동	경기도 화성시 동탄영천로 81-5
이루다피아노음악교습소	37.1758001283301	127.101985962375	음악학원	동탄7동	경기도 화성시 동탄산척로1길 35
아우토앤	37.2099442569634	127.098145289671	기타 교육지원 서비스업	동탄5동	경기도 화성시 동탄대로 635
인코어학원	37.1665506232257	127.107276559848	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-9
상상박스미술교습소	37.1826344173819	127.125655493191	미술학원	동탄9동	경기도 화성시 동탄순환대로20길 115
개념폴리아동탄관학원	37.1673976356699	127.107255238632	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-19
멘탈솔루션	37.200096518977	127.072011175118	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 8
희원국어영천학원	37.2067878574416	127.111411438328	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 692
프레쉬아카데미	37.2107173853778	127.100264231501	입시·교과학원	동탄5동	경기도 화성시 동탄대로 636-3
수학의정점수학교습소	37.1832947286127	127.123235350719	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 406
오레가죽공방	37.2034314449562	127.124957765628	기타 예술/스포츠 교육기관	동탄5동	경기도 화성시 동탄치동천로2길 5
동탄청계유투엠수학학원	37.2007211334138	127.114196031541	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-58
비타바레&필라테스	37.1990191644781	127.113134661046	요가/필라테스 학원	동탄4동	경기도 화성시 동탄대로시범길 134
디딤AI교육연구소	37.1831007822621	127.075035653003	기타 교육지원 서비스업	동탄6동	경기도 화성시 금곡로257번길 33
이유필라테스	37.2088606248381	127.061565241224	요가/필라테스 학원	동탄1동	경기도 화성시 동탄지성로 125
스피킹101	37.2066007210278	127.074259095838	교육컨설팅업	동탄1동	경기도 화성시 동탄중심상가2길 26-15
미라클태권도장	37.1835347980628	127.108066364397	태권도/무술학원	동탄6동	경기도 화성시 동탄신리천로 270
스윔데이	37.203854747841	127.125138697372	요가/필라테스 학원	동탄5동	경기도 화성시 동탄치동천로2길 3-15
엘엠에스	37.2010698659458	127.071662909266	레크리에이션 교육기관	동탄1동	경기도 화성시 동탄중심상가1길 35
이승우풋볼아카데미축구교실	37.1688637928492	127.119361191146	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로12길 8
용인대일류태권도장	37.1751055303397	127.112794965236	태권도/무술학원	동탄7동	경기도 화성시 동탄대로10나길 7
아소비동탄오산동센터학원	37.187769219118	127.086798042657	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-7
동탄호수SK나이츠농구교실	37.1594904321324	127.102650788622	요가/필라테스 학원	동탄8동	경기도 화성시 동탄대로47번길 11
킥하이	37.1933903416549	127.1000611062	요가/필라테스 학원	동탄4동	경기도 화성시 동탄대로 446
점핑클럽남동탄센터	37.1705182814375	127.113711439595	요가/필라테스 학원	동탄7동	경기도 화성시 동탄대로8길 64
잉글리쉬피티	37.2017004856618	127.071854998593	교육컨설팅업	동탄1동	경기도 화성시 메타폴리스로 42
에스엘발리볼동탄점	37.168739409804	127.108135368505	청소년 수련시설	동탄7동	경기도 화성시 동탄대로6길 13
시너지	37.2066007210278	127.074259095838	교육컨설팅업	동탄1동	경기도 화성시 동탄중심상가2길 26-15
쉼이있는곳;휴	37.2144744620041	127.100618455281	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 동탄대로 683
참멘토즈컴퍼니	37.2109024059131	127.068146051953	기타 교육지원 서비스업	동탄1동	경기도 화성시 동탄반송3길 63
남명수학학원	37.2092306412378	127.060427734122	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 135
카이스타수학교습소	37.2028863232401	127.090217222634	입시·교과학원	동탄6동	경기도 화성시 동탄광역환승로 73
아트바이그릿홈미술교습소	37.2046193248391	127.108175272172	미술학원	동탄5동	경기도 화성시 동탄순환대로29길 54
푸른피아노교습소	37.2008093305615	127.053088044852	음악학원	동탄3동	경기도 화성시 여울로 15
능동동탄간호학원	37.2100058359062	127.059853809826	기타 기술/직업 훈련학원	동탄3동	경기도 화성시 동탄지성로 144
비욘드에듀파트너	37.1972794079289	127.12290890603	기타 교육지원 서비스업	동탄4동	경기도 화성시 동탄순환대로22길 46
레몬트리영어교습소	37.1994204530422	127.055824215753	입시·교과학원	동탄3동	경기도 화성시 10용사로 343-2
그리마미술학원	37.1794422111601	127.119332788824	미술학원	동탄7동	경기도 화성시 동탄신리천로1길 73
미래엔영어수학동탄호수점학원	37.1670011611248	127.1072659375	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-17
줄리어드음악교습소	37.1963897722022	127.090175701054	음악학원	동탄6동	경기도 화성시 동탄기흥로 393-20
이스피드	37.2150828065183	127.094997384381	요가/필라테스 학원	동탄5동	경기도 화성시 동탄기흥로 614
대치매쓰포유수학교습소	37.2070339676268	127.073065420224	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 208
맥켄지어학원	37.1996819805993	127.072100893364	입시·교과학원	동탄1동	경기도 화성시 동탄문화센터로 61
잘파는연구소화성동탄지사	37.2087191932626	127.097704354673	기타 교육지원 서비스업	동탄5동	경기도 화성시 동탄순환대로 823
엠앤와이음악학원	37.2096788499338	127.10297783962	음악학원	동탄5동	경기도 화성시 동탄영천로 81-5
우리사이공간공방	37.2044468208134	127.109594379173	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 동탄순환대로25길 24
아이크미제1동탄교육센터	37.1966691507111	127.077358108339	기타 교육지원 서비스업	동탄2동	경기도 화성시 노작로4길 4
아이비수학학원	37.2005593994979	127.113722694451	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-54
안녕피아노교습소	37.2070339676268	127.073065420224	음악학원	동탄1동	경기도 화성시 동탄반석로 208
이룸입시학원	37.1821506727556	127.122963218604	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 406
오산세교파트너스	37.205529470063	127.072647169562	교육컨설팅업	동탄1동	경기도 화성시 동탄중심상가2길 8
아이캔플레이&플레이풋볼	37.1747440748366	127.11387541635	요가/필라테스 학원	동탄7동	경기도 화성시 동탄산척로2나길 6-10
바온필라테스	37.2022228210426	127.072306068955	요가/필라테스 학원	동탄1동	경기도 화성시 메타폴리스로 47-7
음악은맑음	37.2017004856618	127.071854998593	그 외 기타 교육기관	동탄1동	경기도 화성시 메타폴리스로 42
와이즈럭스	37.2110233750325	127.089472108373	기타 교육지원 서비스업	동탄5동	경기도 화성시 동탄첨단산업1로 27
플레이팩토뻔뻔수학	37.1664182767739	127.104123835507	입시·교과학원	동탄7동	경기도 화성시 동탄대로5길 29
한밝국어학원	37.1689272742604	127.118955951416	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로12길 4
101보컬교습소	37.1697289639897	127.119204918159	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로14길 77
오브리듬체조아카데미	37.1933903416549	127.1000611062	요가/필라테스 학원	동탄4동	경기도 화성시 동탄대로 446
점퍼즈줄넘기클럽동탄	37.20687003745	127.110251257141	요가/필라테스 학원	동탄5동	경기도 화성시 동탄순환대로 697
더사운드색소폰스쿨	37.1855220466493	127.091514206416	음악학원	동탄6동	경기도 화성시 동탄기흥로277번길 12
삼성영어셀레나청계학원	37.2015367212297	127.10927477195	외국어학원	동탄4동	경기도 화성시 동탄대로시범길 185
이루다수학2관학원	37.193878454152	127.073323056771	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 53
데카수학학원	37.2003346978011	127.113136624346	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 146
강원희국어학원동탄능동관학원	37.2096088051534	127.060968778663	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 134
라온매쓰수학교습소	37.197717873204	127.071794905193	입시·교과학원	동탄2동	경기도 화성시 동탄반석로 99
당근유학원	37.2010698659458	127.071662909266	기타 교육지원 서비스업	동탄1동	경기도 화성시 동탄중심상가1길 35
강직한교육2관학원	37.2015367212297	127.10927477195	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 185
비비안과이지톡	37.2133569676296	127.110925391293	입시·교과학원	동탄5동	경기도 화성시 동탄대로24길 102
보타미	37.2111696555931	127.098180673906	직원 훈련기관	동탄5동	경기도 화성시 동탄대로 643
동탄팀영어학원	37.2005593994979	127.113722694451	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-54
1000수학전문학원	37.1702704094576	127.118395075153	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 253
애플트리	37.2144744620041	127.100618455281	기타 교육지원 서비스업	동탄5동	경기도 화성시 동탄대로 683
스칼라수학학원	37.1821411469784	127.12345870446	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 408
봄필라테스	37.1927522363665	127.073164286102	요가/필라테스 학원	동탄2동	경기도 화성시 동탄중앙로 68
